account_id,username,created_at,followers,following,posts_per_day,credibility
acc02449,CryptoAnalyst2883,2024-02-26,661,581,80,medium
acc02450,DefiTrader282,2024-12-08,50,1734,69,low
acc02451,MoonBot2929,2022-04-11,8635,448,8,high
acc02452,AlphaWalker2503,2024-04-14,291,351,70,medium
acc02453,AlphaWalker4462,2022-03-10,1857,306,9,high
acc02454,HodlWalker2737,2020-03-18,31240,129,3,high
acc02455,FastSignal9403,2023-05-03,18802,286,4,high
acc02456,DefiQueen4067,2024-08-05,163,1741,60,low
acc02457,HodlWalker10,2021-03-24,30697,320,8,high
acc02458,HodlGuru8872,2024-05-22,513,637,49,medium
acc02459,SmartSignal9921,2024-04-23,835,957,67,medium
acc02460,BlockGuru6680,2024-08-06,128,1523,82,low
acc02461,ChainQueen9828,2021-07-26,20058,109,10,high
acc02462,HodlWhale4908,2024-09-15,6,1144,174,low
acc02463,CryptoTrader7136,2023-04-21,42341,434,3,high
acc02464,FastWalker4948,2024-09-19,62,791,54,low
acc02465,SafeBot7976,2021-09-14,31062,414,8,high
acc02466,ChainShark2137,2024-09-23,13,1002,87,low
acc02467,MoonBot6129,2024-01-12,458,576,78,medium
acc02468,HodlQueen9802,2024-08-31,90,1549,191,low
acc02469,CryptoShark1111,2024-09-11,84,896,129,low
acc02470,DefiKing1660,2024-01-30,862,828,55,medium
acc02471,CryptoKing8348,2024-08-16,161,1567,145,low
acc02472,SafeWhale5473,2023-05-27,40668,285,6,high
acc02473,AlphaBot6029,2024-01-11,920,629,57,medium
acc02474,SafeShark7101,2023-04-03,34183,68,9,high
acc02475,FastGuru1103,2024-01-31,944,486,41,medium
acc02476,SafeBot2359,2024-01-29,880,301,25,medium
acc02477,HodlBot6462,2024-02-13,142,145,39,medium
acc02478,DefiTrader6855,2022-06-05,13191,263,3,high
acc02479,SmartAnalyst4181,2024-12-29,53,501,66,low
acc02480,CryptoBot7908,2023-05-09,4831,162,8,high
acc02481,SafeQueen1311,2022-11-07,30620,465,6,high
acc02482,AlphaShark4229,2024-04-23,671,661,76,medium
acc02483,AlphaSignal8630,2024-02-01,783,798,73,medium
acc02484,FastGuru4571,2024-06-06,708,896,77,medium
acc02485,ChainKing7109,2022-01-22,18338,218,9,high
acc02486,SafeWhale841,2024-10-27,76,1027,77,low
acc02487,SmartTrader3588,2023-10-02,16801,287,3,high
acc02488,SmartGuru5948,2021-10-05,49162,254,7,high
acc02489,AlphaBot1330,2024-02-18,266,738,50,medium
acc02490,MoonSignal933,2024-03-26,515,934,47,medium
acc02491,HodlShark502,2021-06-04,24773,110,5,high
acc02492,SafeShark6494,2022-07-05,14526,257,7,high
acc02493,BlockTrader2702,2021-06-08,10932,356,6,high
acc02494,HodlQueen1650,2024-01-17,184,915,67,medium
acc02495,DefiGuru7022,2022-02-06,6549,456,3,high
acc02496,CryptoShark2910,2020-02-22,9247,199,6,high
acc02497,AlphaAnalyst1434,2024-01-09,269,417,41,medium
acc02498,CryptoAnalyst1350,2020-03-04,40762,50,4,high
acc02499,HodlShark1762,2021-02-21,39387,199,10,high
acc02500,MoonAnalyst4661,2024-01-28,166,573,58,medium
acc02501,DefiGuru1575,2024-10-09,155,958,122,low
acc02502,HodlSignal2668,2022-12-17,31476,464,8,high
acc02503,SmartBot4812,2024-11-08,180,1321,157,low
acc02504,BlockSignal3450,2021-01-10,30730,126,3,high
acc02505,MoonKing9629,2023-09-23,8214,125,2,high
acc02506,DefiWalker1204,2024-08-28,197,1181,131,low
acc02507,ChainShark7133,2024-03-21,225,759,62,medium
acc02508,SmartAnalyst4957,2024-07-02,826,314,77,medium
acc02509,CryptoSignal2565,2024-09-18,49,1206,66,low
acc02510,CryptoBot6383,2020-10-18,33111,287,7,high
acc02511,AlphaShark2178,2024-06-08,434,863,65,medium
acc02512,AlphaAnalyst3015,2024-07-06,200,836,114,low
acc02513,MoonShark5482,2024-08-02,10,787,111,low
acc02514,FastShark4553,2024-06-26,307,838,31,medium
acc02515,CryptoKing5911,2024-11-20,87,1759,145,low
acc02516,CryptoQueen7911,2024-12-01,128,913,104,low
acc02517,AlphaGuru4481,2022-04-06,26104,320,10,high
acc02518,FastTrader7127,2024-05-30,848,919,22,medium
acc02519,FastGuru4755,2024-10-17,193,1434,61,low
acc02520,AlphaKing6674,2024-10-27,160,628,171,low
acc02521,SafeAnalyst9370,2024-08-18,80,1710,107,low
acc02522,BlockBot635,2024-12-10,58,1868,198,low
acc02523,HodlBot71,2024-10-16,58,583,106,low
acc02524,ChainWhale37,2024-09-26,12,655,120,low
acc02525,SmartWhale268,2024-04-08,989,850,70,medium
acc02526,BlockAnalyst839,2024-04-07,694,318,54,medium
acc02527,SmartBot1899,2024-06-16,340,498,55,medium
acc02528,AlphaWalker8931,2024-05-08,305,114,63,medium
acc02529,MoonSignal4024,2024-10-06,5,703,83,low
acc02530,BlockWalker4790,2024-05-11,363,525,30,medium
acc02531,ChainWalker5922,2024-07-23,195,1091,129,low
acc02532,SmartQueen1249,2024-02-01,994,224,74,medium
acc02533,ChainQueen4425,2020-10-07,7929,441,8,high
acc02534,MoonGuru8759,2024-10-03,130,750,173,low
acc02535,FastBot1365,2024-03-11,907,194,42,medium
acc02536,HodlTrader8935,2021-01-25,48034,59,10,high
acc02537,MoonWalker2389,2021-06-17,11008,317,9,high
acc02538,SafeSignal489,2021-06-14,26011,455,7,high
acc02539,SmartWhale3480,2020-09-19,12961,367,8,high
acc02540,MoonTrader8100,2024-04-19,889,568,44,medium
acc02541,AlphaTrader688,2024-07-12,115,885,50,low
acc02542,AlphaKing6104,2024-05-06,446,525,67,medium
acc02543,AlphaShark1397,2020-07-29,6789,354,9,high
acc02544,MoonAnalyst2225,2024-04-02,606,666,55,medium
acc02545,AlphaQueen533,2024-06-02,955,753,40,medium
acc02546,BlockGuru6974,2021-04-02,3051,489,2,high
acc02547,BlockWalker4232,2023-06-23,25376,128,5,high
acc02548,HodlQueen8700,2024-09-13,19,1520,128,low
acc02549,BlockWhale373,2024-01-07,391,435,31,medium
acc02550,MoonWalker8601,2024-04-28,713,972,26,medium
acc02551,MoonQueen4329,2024-12-01,85,1151,81,low
acc02552,FastTrader9540,2023-05-30,5666,168,1,high
acc02553,BlockGuru8869,2024-12-29,20,1959,190,low
acc02554,SmartBot9050,2024-05-08,404,202,77,medium
acc02555,CryptoBot6885,2024-07-23,168,1182,118,low
acc02556,CryptoWalker1127,2024-01-20,702,104,26,medium
acc02557,CryptoShark5917,2024-09-21,138,718,117,low
acc02558,FastGuru4057,2020-05-09,22393,136,3,high
acc02559,FastQueen276,2024-04-02,323,846,65,medium
acc02560,DefiGuru3910,2021-09-27,846,398,9,high
acc02561,FastTrader8072,2024-10-19,60,621,160,low
acc02562,FastWhale3154,2023-07-07,35088,199,6,high
acc02563,HodlAnalyst6743,2023-11-17,38401,197,5,high
acc02564,FastQueen6885,2021-02-02,42989,359,8,high
acc02565,MoonWhale9679,2020-10-25,49441,179,3,high
acc02566,DefiAnalyst1966,2024-05-11,354,235,65,medium
acc02567,ChainTrader763,2023-02-11,5231,400,7,high
acc02568,ChainBot1846,2022-06-13,684,383,4,high
acc02569,MoonKing6773,2024-01-22,449,311,48,medium
acc02570,DefiQueen6042,2021-05-22,27443,243,9,high
acc02571,BlockShark3303,2024-06-16,750,249,33,medium
acc02572,AlphaTrader3978,2024-10-08,125,1060,161,low
acc02573,BlockKing7100,2021-12-23,10894,81,1,high
acc02574,SafeGuru4737,2024-02-10,523,213,76,medium
acc02575,DefiBot4577,2024-08-08,109,528,171,low
acc02576,MoonAnalyst7446,2024-03-09,410,759,34,medium
acc02577,ChainBot7813,2024-09-18,69,828,172,low
acc02578,SafeWalker281,2023-04-30,15863,380,8,high
acc02579,ChainGuru8351,2024-11-06,37,724,118,low
acc02580,AlphaGuru4175,2024-05-14,201,378,75,medium
acc02581,SmartBot6615,2024-01-05,164,680,76,medium
acc02582,ChainBot4131,2023-06-13,16510,437,9,high
acc02583,FastGuru2998,2024-05-02,608,641,20,medium
acc02584,CryptoSignal9075,2021-10-16,37721,224,1,high
acc02585,ChainWalker1778,2024-11-24,78,1976,158,low
acc02586,BlockAnalyst3269,2024-11-04,102,1871,194,low
acc02587,AlphaQueen6225,2024-04-02,739,300,76,medium
acc02588,AlphaKing5508,2021-07-10,31392,438,4,high
acc02589,AlphaShark3729,2024-03-25,675,116,64,medium
acc02590,MoonAnalyst2245,2020-12-27,27417,493,1,high
acc02591,SafeWhale8766,2023-02-23,5258,102,9,high
acc02592,DefiTrader3515,2024-08-16,94,698,59,low
acc02593,CryptoAnalyst6704,2024-07-28,71,1816,200,low
acc02594,ChainQueen5584,2024-12-31,60,1752,80,low
acc02595,BlockAnalyst8797,2023-03-07,41729,439,4,high
acc02596,SafeBot8865,2020-09-18,43576,437,1,high
acc02597,ChainWhale5419,2024-07-24,22,1531,199,low
acc02598,FastBot2,2021-10-27,46137,228,6,high
acc02599,SmartWalker441,2024-11-25,24,1784,196,low
acc02600,BlockTrader2820,2023-07-03,10786,169,1,high
acc02601,DefiTrader3426,2024-02-09,235,402,49,medium
acc02602,SafeTrader2204,2020-02-20,8225,421,4,high
acc02603,BlockWhale2522,2024-11-15,16,825,171,low
acc02604,CryptoWalker6137,2024-07-11,136,858,157,low
acc02605,MoonWalker3470,2020-04-25,10575,262,2,high
acc02606,ChainWalker4361,2024-11-20,133,1961,192,low
acc02607,SmartAnalyst9595,2024-03-06,563,261,73,medium
acc02608,SmartAnalyst3533,2024-03-29,535,276,59,medium
acc02609,BlockSignal4264,2024-10-30,54,541,100,low
acc02610,BlockWhale8773,2024-10-03,23,1690,79,low
acc02611,DefiKing3765,2024-05-24,817,646,80,medium
acc02612,SmartShark6466,2023-11-15,43075,347,3,high
acc02613,SmartWalker8832,2023-09-24,15691,459,3,high
acc02614,CryptoGuru9944,2022-04-26,5360,173,9,high
acc02615,MoonSignal8603,2024-04-15,195,365,36,medium
acc02616,SmartWalker2922,2024-07-13,109,1504,102,low
acc02617,ChainQueen8487,2020-08-19,41449,276,2,high
acc02618,SmartQueen5274,2024-10-02,42,1895,120,low
acc02619,CryptoKing189,2024-12-03,6,1861,56,low
acc02620,CryptoQueen5284,2024-02-03,875,860,71,medium
acc02621,FastQueen1354,2024-05-14,294,592,80,medium
acc02622,SafeGuru6088,2020-03-31,41843,433,10,high
acc02623,DefiSignal5126,2021-08-13,44551,108,9,high
acc02624,BlockBot4274,2024-02-01,187,658,72,medium
acc02625,FastAnalyst8848,2022-01-12,19320,301,9,high
acc02626,DefiWalker4735,2022-02-19,41240,453,1,high
acc02627,HodlShark662,2024-10-11,111,1457,56,low
acc02628,FastKing46,2022-10-27,17623,175,7,high
acc02629,AlphaQueen5923,2024-11-22,132,1063,185,low
acc02630,HodlWhale9225,2020-07-11,15953,261,3,high
acc02631,SmartTrader5270,2024-09-14,169,600,143,low
acc02632,DefiAnalyst6150,2024-11-23,10,1631,60,low
acc02633,SafeKing6664,2024-02-11,346,520,58,medium
acc02634,SmartShark5818,2024-06-02,117,890,59,medium
acc02635,SmartWalker2061,2024-01-14,162,374,71,medium
acc02636,MoonWhale4143,2023-07-22,35140,113,9,high
acc02637,CryptoBot4238,2024-06-16,759,281,55,medium
acc02638,SafeTrader8449,2024-08-11,96,1970,98,low
acc02639,MoonWhale4388,2024-02-18,258,789,24,medium
acc02640,HodlAnalyst4836,2023-02-03,11698,317,10,high
acc02641,BlockWhale4876,2024-02-01,121,348,76,medium
acc02642,DefiSignal8657,2024-09-26,54,713,129,low
acc02643,MoonShark669,2024-12-11,99,1097,149,low
acc02644,AlphaSignal4762,2023-09-09,3273,145,7,high
acc02645,AlphaSignal8905,2022-11-29,12752,200,4,high
acc02646,CryptoQueen7698,2024-03-15,415,521,70,medium
acc02647,BlockGuru9433,2024-12-10,135,1534,55,low
acc02648,MoonSignal3956,2022-05-15,46205,306,9,high
acc02649,BlockSignal2200,2021-12-26,40483,475,1,high
acc02650,AlphaKing4747,2024-05-14,754,158,74,medium
acc02651,ChainTrader3542,2024-08-14,195,1227,99,low
acc02652,BlockAnalyst5163,2024-06-21,825,225,45,medium
acc02653,ChainWalker1675,2024-01-19,196,828,58,medium
acc02654,SmartShark2028,2024-10-18,12,1742,100,low
acc02655,FastQueen3244,2022-02-06,14707,118,7,high
acc02656,AlphaTrader643,2024-06-21,516,975,22,medium
acc02657,MoonQueen8273,2024-04-07,876,435,44,medium
acc02658,SafeGuru6672,2023-04-26,36711,418,9,high
acc02659,CryptoWalker3420,2023-06-30,2241,465,1,high
acc02660,MoonSignal6800,2024-01-23,662,230,73,medium
acc02661,SmartKing4005,2024-05-14,486,441,50,medium
acc02662,SafeBot4648,2024-06-09,710,222,66,medium
acc02663,CryptoAnalyst3502,2024-09-19,94,1748,138,low
acc02664,CryptoQueen5100,2022-07-28,5147,463,2,high
acc02665,FastBot1784,2024-04-15,399,331,34,medium
acc02666,SmartShark5619,2024-12-14,6,1701,85,low
acc02667,ChainWalker2584,2024-08-15,155,1732,179,low
acc02668,MoonTrader7394,2021-03-05,22467,222,7,high
acc02669,MoonBot598,2022-12-18,49390,488,5,high
acc02670,SmartGuru6673,2023-03-08,3308,474,6,high
acc02671,CryptoSignal3894,2024-04-06,504,538,47,medium
acc02672,CryptoGuru1573,2024-01-24,864,231,47,medium
acc02673,CryptoTrader908,2022-03-21,13815,234,7,high
acc02674,FastQueen447,2024-09-18,39,1902,166,low
acc02675,AlphaTrader1638,2020-10-01,14826,180,6,high
acc02676,CryptoWhale8341,2024-10-19,46,1393,196,low
acc02677,SafeShark6955,2023-04-02,37290,379,3,high
acc02678,ChainGuru4322,2024-02-27,867,141,27,medium
acc02679,BlockGuru82,2023-05-20,35090,279,4,high
acc02680,BlockTrader7814,2024-12-19,170,1626,185,low
acc02681,HodlKing3473,2020-12-31,42779,241,10,high
acc02682,MoonKing1679,2024-05-10,479,562,64,medium
acc02683,CryptoAnalyst779,2024-04-09,477,678,57,medium
acc02684,MoonBot4682,2024-04-22,286,116,65,medium
acc02685,BlockAnalyst2714,2024-09-21,193,1724,196,low
acc02686,HodlAnalyst9384,2024-06-06,484,990,69,medium
acc02687,BlockGuru9907,2024-05-28,714,863,66,medium
acc02688,SafeQueen8556,2024-02-28,248,648,70,medium
acc02689,FastWhale9319,2024-08-22,37,1176,194,low
acc02690,BlockKing8200,2023-10-12,20789,341,10,high
acc02691,DefiTrader1776,2020-10-16,15116,200,3,high
acc02692,HodlAnalyst9173,2024-07-15,104,1774,55,low
acc02693,SafeWalker6521,2024-05-05,220,568,68,medium
acc02694,CryptoShark2850,2024-11-27,55,1133,193,low
acc02695,ChainGuru9941,2024-02-13,433,786,62,medium
acc02696,AlphaTrader8524,2024-01-28,773,674,68,medium
acc02697,BlockKing5648,2021-09-26,43988,110,3,high
acc02698,FastAnalyst7114,2024-03-08,130,662,71,medium
acc02699,HodlAnalyst5878,2022-04-27,44838,125,7,high
acc02700,BlockQueen9022,2024-03-16,686,487,42,medium
acc02701,MoonTrader245,2024-10-22,123,1372,75,low
acc02702,DefiTrader8660,2024-03-02,685,444,79,medium
acc02703,BlockTrader4376,2021-09-13,35985,126,4,high
acc02704,BlockGuru4455,2024-05-02,141,975,21,medium
acc02705,SafeTrader17,2020-01-13,44259,486,9,high
acc02706,FastWhale6379,2024-07-17,14,739,149,low
acc02707,ChainQueen1331,2024-05-10,297,933,59,medium
acc02708,CryptoKing1085,2024-09-15,135,614,121,low
acc02709,BlockAnalyst1199,2023-08-27,48847,214,1,high
acc02710,HodlWalker8550,2024-08-12,149,1407,155,low
acc02711,DefiKing6036,2024-02-13,752,386,37,medium
acc02712,SafeShark7254,2022-07-21,18948,250,3,high
acc02713,SafeWalker6607,2023-04-02,27477,393,3,high
acc02714,DefiSignal319,2024-04-18,917,194,67,medium
acc02715,SafeWhale782,2024-08-05,144,1932,67,low
acc02716,CryptoWhale8585,2024-11-13,136,1038,67,low
acc02717,ChainTrader7437,2020-12-28,6344,117,6,high
acc02718,DefiTrader5649,2024-12-29,102,722,169,low
acc02719,MoonShark175,2024-02-10,969,268,63,medium
acc02720,MoonAnalyst2677,2020-01-03,25392,107,4,high
acc02721,ChainGuru5207,2024-07-30,119,1515,189,low
acc02722,AlphaWhale1987,2024-02-07,323,558,24,medium
acc02723,SmartBot5032,2024-02-22,706,150,66,medium
acc02724,FastSignal783,2020-08-08,26425,200,9,high
acc02725,MoonWhale4513,2021-03-20,3966,171,8,high
acc02726,BlockQueen6527,2022-01-02,35508,105,3,high
acc02727,SafeGuru2791,2024-12-29,47,653,53,low
acc02728,MoonShark9651,2022-04-15,12453,102,4,high
acc02729,SmartWhale2812,2024-10-24,139,1196,175,low
acc02730,FastShark3832,2024-05-28,536,987,72,medium
acc02731,SmartTrader1884,2023-08-12,34270,140,9,high
acc02732,AlphaWhale478,2024-03-07,334,686,68,medium
acc02733,CryptoShark9644,2024-10-18,184,1803,159,low
acc02734,MoonShark7837,2024-11-17,15,1324,177,low
acc02735,HodlGuru2401,2023-08-31,1513,236,1,high
acc02736,SmartWalker1383,2024-11-09,43,869,107,low
acc02737,AlphaSignal2609,2024-01-18,502,795,75,medium
acc02738,AlphaKing5490,2024-04-15,558,207,63,medium
acc02739,HodlAnalyst2464,2024-11-24,18,1570,94,low
acc02740,FastWalker5364,2022-06-03,26578,283,10,high
acc02741,SmartAnalyst8754,2023-04-17,45186,187,4,high
acc02742,FastAnalyst8878,2024-08-30,200,1619,54,low
acc02743,DefiKing5422,2023-05-27,2722,359,4,high
acc02744,SmartWhale9802,2024-05-20,808,356,52,medium
acc02745,DefiBot9923,2024-09-08,188,1748,181,low
acc02746,MoonQueen4646,2024-03-09,562,741,54,medium
acc02747,SafeKing7232,2024-01-19,465,283,35,medium
acc02748,HodlShark6398,2024-04-03,300,652,69,medium
acc02749,DefiKing7406,2024-02-24,489,898,24,medium
acc02750,MoonShark8109,2024-04-29,644,604,44,medium
acc02751,DefiAnalyst9415,2024-06-27,546,617,51,medium
acc02752,DefiWalker5245,2024-04-11,690,300,51,medium
acc02753,CryptoGuru5215,2024-05-13,636,100,45,medium
acc02754,DefiTrader6041,2024-01-12,812,375,76,medium
acc02755,AlphaWhale6242,2023-02-06,41102,219,8,high
acc02756,CryptoKing2046,2024-02-03,386,654,31,medium
acc02757,AlphaSignal4397,2024-02-19,286,636,45,medium
acc02758,FastWhale3214,2024-08-01,90,1752,125,low
acc02759,ChainWalker8728,2023-02-24,38252,483,5,high
acc02760,ChainTrader8949,2024-12-27,146,711,137,low
acc02761,DefiBot1305,2024-11-14,174,1171,97,low
acc02762,AlphaShark2915,2024-06-27,451,498,30,medium
acc02763,DefiWhale9653,2024-02-14,989,811,34,medium
acc02764,SmartAnalyst6063,2024-07-24,57,1533,77,low
acc02765,HodlSignal5994,2024-01-06,761,601,53,medium
acc02766,HodlGuru5315,2024-07-08,156,1156,174,low
acc02767,BlockBot3674,2024-01-03,298,413,60,medium
acc02768,MoonGuru9453,2024-01-16,952,215,78,medium
acc02769,FastShark2701,2024-07-14,50,1568,135,low
acc02770,ChainBot618,2024-01-18,958,472,33,medium
acc02771,BlockQueen5329,2024-08-31,116,720,133,low
acc02772,ChainQueen3549,2024-11-23,44,1249,104,low
acc02773,SafeGuru1596,2024-08-20,109,1416,131,low
acc02774,CryptoAnalyst4355,2023-08-10,10309,406,2,high
acc02775,MoonKing5798,2024-08-08,116,1284,185,low
acc02776,FastGuru7748,2022-05-24,4441,359,3,high
acc02777,CryptoBot5915,2024-07-30,60,1553,184,low
acc02778,AlphaWhale2668,2024-06-22,240,438,55,medium
acc02779,HodlKing5316,2024-12-19,197,1695,179,low
acc02780,SafeGuru7246,2024-08-28,76,843,85,low
acc02781,AlphaGuru5527,2024-11-25,171,1072,188,low
acc02782,AlphaAnalyst6914,2024-03-12,915,987,40,medium
acc02783,FastBot2913,2024-04-08,231,411,59,medium
acc02784,MoonWhale5445,2020-02-11,9421,485,1,high
acc02785,CryptoWalker5028,2021-08-03,42388,167,10,high
acc02786,ChainQueen3874,2024-01-27,758,998,72,medium
acc02787,AlphaSignal1135,2020-11-21,865,215,6,high
acc02788,CryptoGuru3344,2024-11-04,162,1371,192,low
acc02789,DefiQueen4652,2024-02-29,391,971,53,medium
acc02790,FastWhale6322,2024-04-24,734,833,51,medium
acc02791,SafeTrader6932,2021-11-30,42267,453,8,high
acc02792,BlockWhale2453,2024-05-26,106,232,43,medium
acc02793,DefiSignal4718,2024-02-11,171,638,33,medium
acc02794,SmartQueen2191,2020-10-24,4623,114,4,high
acc02795,DefiKing4995,2024-05-02,194,160,44,medium
acc02796,CryptoQueen8513,2024-02-18,525,368,51,medium
acc02797,ChainGuru7589,2021-06-21,2087,322,3,high
acc02798,HodlGuru1427,2024-11-11,116,862,96,low
acc02799,SafeShark5257,2024-08-24,191,1243,193,low
acc02800,BlockShark2223,2024-03-15,258,983,56,medium
acc02801,AlphaWalker1479,2022-03-06,44394,429,8,high
acc02802,SmartTrader1676,2024-09-19,13,1625,96,low
acc02803,SafeQueen7681,2024-02-05,164,568,63,medium
acc02804,ChainShark3560,2023-12-11,37494,385,10,high
acc02805,CryptoSignal2979,2020-09-27,10670,345,10,high
acc02806,ChainWhale2805,2024-01-21,850,537,71,medium
acc02807,FastQueen4968,2024-08-19,141,1627,86,low
acc02808,DefiSignal5959,2022-12-29,16524,454,10,high
acc02809,ChainSignal9109,2024-07-02,415,373,46,medium
acc02810,SafeShark8079,2020-12-07,11088,463,7,high
acc02811,ChainKing9356,2024-09-07,66,1019,197,low
acc02812,FastQueen2957,2024-12-25,114,1736,199,low
acc02813,CryptoWalker9356,2024-08-07,112,643,91,low
acc02814,AlphaTrader9764,2021-12-30,35037,304,2,high
acc02815,SafeSignal2266,2022-06-21,37089,315,4,high
acc02816,DefiKing1615,2020-07-30,24375,253,1,high
acc02817,ChainWalker617,2024-06-21,145,371,68,medium
acc02818,SafeAnalyst7629,2024-04-11,615,618,75,medium
acc02819,SafeSignal3451,2024-05-15,857,839,65,medium
acc02820,SmartSignal3026,2024-08-19,163,1595,150,low
acc02821,CryptoTrader285,2021-03-10,20298,170,7,high
acc02822,MoonAnalyst9402,2024-03-04,212,571,24,medium
acc02823,DefiTrader9348,2024-12-26,23,546,88,low
acc02824,FastWalker9616,2024-05-26,456,779,21,medium
acc02825,BlockTrader7832,2021-03-08,43344,494,9,high
acc02826,CryptoAnalyst3217,2023-11-19,821,345,7,high
acc02827,MoonTrader9724,2024-10-10,23,1746,79,low
acc02828,HodlKing2473,2023-02-12,10447,109,4,high
acc02829,MoonShark6720,2021-12-27,49826,388,3,high
acc02830,MoonAnalyst1463,2020-07-01,7886,245,7,high
acc02831,DefiWalker686,2020-07-08,40969,419,1,high
acc02832,DefiSignal8670,2024-11-29,112,1009,100,low
acc02833,ChainKing4811,2024-04-22,297,541,44,medium
acc02834,ChainGuru220,2024-11-10,45,1432,127,low
acc02835,MoonWalker4622,2024-02-05,202,192,38,medium
acc02836,SmartWhale8599,2020-08-08,22595,490,1,high
acc02837,AlphaWalker2460,2024-04-26,393,484,28,medium
acc02838,FastTrader6009,2021-06-29,47789,244,2,high
acc02839,CryptoTrader9321,2024-04-26,453,231,69,medium
acc02840,FastShark280,2024-05-31,199,334,49,medium
acc02841,DefiBot3126,2021-10-22,24028,331,6,high
acc02842,AlphaWhale5029,2024-05-29,233,317,74,medium
acc02843,BlockQueen2559,2020-02-11,9730,296,1,high
acc02844,MoonSignal2654,2024-10-06,59,1641,176,low
acc02845,CryptoWalker9816,2024-11-02,15,1407,71,low
acc02846,HodlAnalyst367,2024-09-23,58,766,82,low
acc02847,SmartQueen5610,2024-09-05,66,824,51,low
acc02848,BlockKing4092,2020-04-03,8671,58,10,high
acc02849,HodlShark9248,2024-12-29,196,1810,165,low
acc02850,HodlBot1064,2024-09-15,113,1708,139,low
acc02851,BlockWhale2826,2024-08-21,64,1482,77,low
acc02852,BlockShark7114,2020-01-07,7745,72,9,high
acc02853,MoonGuru2010,2020-03-03,14080,63,7,high
acc02854,ChainQueen7362,2024-03-19,382,881,80,medium
acc02855,SafeWalker6944,2022-03-15,3293,328,1,high
acc02856,MoonSignal7337,2024-01-22,251,706,21,medium
acc02857,MoonSignal997,2024-03-31,186,300,52,medium
acc02858,HodlShark1666,2021-01-19,4031,286,4,high
acc02859,MoonKing4715,2024-09-13,135,1064,175,low
acc02860,ChainWhale2867,2024-07-27,180,902,56,low
acc02861,FastWhale2978,2021-06-28,35344,490,9,high
acc02862,AlphaShark6979,2024-05-17,539,710,36,medium
acc02863,CryptoTrader1975,2024-10-21,1,1183,100,low
acc02864,ChainAnalyst6596,2024-02-01,942,929,78,medium
acc02865,BlockWhale6450,2024-09-27,38,661,140,low
acc02866,MoonGuru3942,2024-06-11,241,816,74,medium
acc02867,CryptoKing944,2024-08-25,103,1349,158,low
acc02868,BlockSignal9656,2020-02-10,49985,84,2,high
acc02869,SafeAnalyst7957,2022-11-03,31128,113,5,high
acc02870,CryptoBot9594,2021-01-03,36143,443,9,high
acc02871,FastBot9408,2020-01-07,21146,177,2,high
acc02872,DefiKing4187,2024-10-31,155,1527,59,low
acc02873,BlockAnalyst8142,2024-06-30,504,902,58,medium
acc02874,SafeTrader1067,2024-02-09,574,704,48,medium
acc02875,MoonWhale6263,2024-04-28,669,867,38,medium
acc02876,HodlWhale1632,2020-08-20,14674,298,5,high
acc02877,SafeShark9356,2021-02-19,16768,169,3,high
acc02878,HodlWalker3456,2024-11-25,176,1555,124,low
acc02879,FastQueen7309,2024-06-06,115,168,65,medium
acc02880,DefiWhale2287,2024-07-10,54,1456,63,low
acc02881,SafeGuru2811,2024-01-22,191,520,23,medium
acc02882,CryptoBot1558,2023-08-14,36266,459,2,high
acc02883,AlphaAnalyst9365,2022-03-09,39524,308,10,high
acc02884,DefiQueen1369,2024-09-29,5,1996,187,low
acc02885,FastBot8327,2024-01-07,934,940,74,medium
acc02886,SmartWhale4261,2021-04-19,35568,120,3,high
acc02887,SafeSignal8552,2022-03-10,48829,169,10,high
acc02888,SmartSignal7171,2024-07-07,138,853,65,low
acc02889,BlockGuru768,2021-10-14,31584,213,8,high
acc02890,MoonWalker3096,2024-03-15,676,187,39,medium
acc02891,HodlQueen1377,2024-07-01,261,623,77,medium
acc02892,FastBot2710,2024-10-29,171,1367,193,low
acc02893,DefiShark6425,2024-04-23,786,968,50,medium
acc02894,CryptoBot707,2024-04-25,463,334,65,medium
acc02895,BlockQueen9519,2021-10-21,7872,231,7,high
acc02896,SafeGuru4066,2020-10-04,32449,195,9,high
acc02897,ChainSignal6184,2024-03-10,209,897,79,medium
acc02898,FastWhale2978,2024-08-30,163,592,157,low
acc02899,BlockAnalyst6166,2024-03-16,659,354,66,medium
acc02900,FastWhale420,2024-08-25,115,1547,129,low
acc02901,MoonShark191,2020-08-27,37254,223,2,high
acc02902,DefiWalker5826,2024-10-25,194,997,154,low
acc02903,SmartGuru2049,2024-07-05,128,1675,106,low
acc02904,SmartWhale8728,2024-11-17,128,966,60,low
acc02905,DefiBot6475,2024-10-06,38,1579,163,low
acc02906,FastQueen6962,2024-01-06,738,953,24,medium
acc02907,BlockQueen3514,2023-07-14,7902,350,4,high
acc02908,FastWalker3352,2024-11-20,104,721,109,low
acc02909,SafeWhale7,2021-06-16,12727,177,1,high
acc02910,AlphaGuru8373,2024-07-23,102,1180,55,low
acc02911,AlphaBot4950,2022-02-10,9979,184,2,high
acc02912,MoonWhale5209,2024-05-07,132,993,32,medium
acc02913,BlockBot463,2024-06-02,680,526,45,medium
acc02914,SafeShark1071,2023-04-16,34302,114,5,high
acc02915,SmartAnalyst8956,2024-05-03,142,659,54,medium
acc02916,CryptoWhale7565,2024-06-11,664,248,26,medium
