account_id,username,created_at,followers,following,posts_per_day,credibility
acc02381,user_02381,2023-09-30,20725,20,186,low
acc02382,user_02382,2024-01-25,5361,1812,99,low
acc02383,user_02383,2024-12-07,48329,472,71,medium
acc02384,user_02384,2022-04-27,4878,1888,47,medium
acc02385,user_02385,2024-07-17,21576,646,4,high
acc02386,user_02386,2024-12-04,31455,894,2,high
acc02387,user_02387,2022-10-08,41045,1925,10,high
acc02388,user_02388,2024-04-23,7067,979,114,low
acc02389,user_02389,2022-09-02,3567,1692,6,high
acc02390,user_02390,2022-10-11,15515,1942,183,low
acc02391,user_02391,2023-04-08,28739,1574,10,high
acc02392,user_02392,2023-05-20,8180,185,8,high
acc02393,user_02393,2023-12-12,20531,1832,1,high
acc02394,user_02394,2022-10-23,8358,136,24,medium
acc02395,user_02395,2024-02-28,40025,1292,64,low
acc02396,user_02396,2024-09-19,44404,124,66,low
acc02397,user_02397,2024-03-06,24999,832,23,medium
acc02398,user_02398,2022-11-23,26942,487,10,high
acc02399,user_02399,2023-02-26,40894,31,70,medium
acc02400,user_02400,2023-09-14,28056,1812,148,low
acc02401,user_02401,2024-09-20,22257,1343,59,medium
acc02402,user_02402,2024-12-06,29758,1069,70,medium
acc02403,user_02403,2024-06-18,7078,220,200,low
acc02404,user_02404,2023-01-02,4426,1224,10,high
acc02405,user_02405,2024-08-25,41770,1052,10,high
acc02406,user_02406,2023-10-28,31548,1494,140,low
acc02407,user_02407,2024-06-25,15935,291,48,medium
acc02408,user_02408,2024-08-24,20425,1207,1,high
acc02409,user_02409,2022-04-25,42710,1554,181,low
acc02410,user_02410,2023-05-15,35464,1598,129,low
acc02411,user_02411,2023-09-09,20229,1245,3,high
acc02412,user_02412,2023-12-21,529,1070,124,low
acc02413,user_02413,2023-02-07,9476,127,62,medium
acc02414,user_02414,2022-09-16,36664,1768,9,high
acc02415,user_02415,2024-01-15,12806,420,7,high
acc02416,user_02416,2024-06-09,4482,709,78,medium
acc02417,user_02417,2023-01-21,45340,967,8,high
acc02418,user_02418,2024-01-28,37906,1169,64,medium
acc02419,user_02419,2023-10-31,21536,342,126,low
acc02420,user_02420,2022-07-19,2765,1025,8,high
acc02421,user_02421,2023-03-19,14616,1429,1,high
acc02422,user_02422,2023-04-04,13968,499,8,high
acc02423,user_02423,2022-09-28,48501,779,134,low
acc02424,user_02424,2024-06-27,440,753,7,high
acc02425,user_02425,2024-01-01,1967,1146,2,high
acc02426,user_02426,2024-03-10,28862,408,3,high
acc02427,user_02427,2022-06-12,23587,99,57,medium
acc02428,user_02428,2024-06-13,18618,366,4,high
acc02429,user_02429,2022-12-27,11421,705,5,high
acc02430,user_02430,2024-07-03,12844,54,35,medium
acc02431,user_02431,2022-06-14,6631,52,5,high
acc02432,user_02432,2023-12-10,42917,1622,28,medium
acc02433,user_02433,2022-05-19,13778,634,6,high
acc02434,user_02434,2023-12-20,24402,1363,111,low
acc02435,user_02435,2022-04-07,40842,1815,9,high
acc02436,user_02436,2024-09-02,9465,1817,66,low
acc02437,user_02437,2024-06-19,34901,784,4,high
acc02438,user_02438,2024-02-11,39292,889,43,medium
acc02439,user_02439,2022-06-03,3027,1572,35,medium
acc02440,user_02440,2024-06-22,35092,612,57,medium
acc02441,user_02441,2024-04-23,3490,1299,6,high
acc02442,user_02442,2022-08-14,33309,1993,82,low
acc02443,user_02443,2023-08-20,13712,1499,76,medium
acc02444,user_02444,2022-10-15,43483,1269,8,high
acc02445,user_02445,2023-07-31,25435,1548,3,high
acc02446,user_02446,2023-07-30,24527,1031,68,medium
acc02447,user_02447,2024-07-02,21091,1469,49,medium
acc02448,user_02448,2023-01-21,31673,1475,184,low
acc02449,user_02449,2024-04-02,38088,831,171,low
acc02450,user_02450,2022-10-15,38271,1340,78,medium
acc02451,user_02451,2024-05-22,13303,935,4,high
acc02452,user_02452,2024-05-23,20053,880,7,high
acc02453,user_02453,2024-07-25,24517,531,196,low
acc02454,user_02454,2024-08-17,49258,182,25,medium
acc02455,user_02455,2023-07-20,23040,481,163,low
acc02456,user_02456,2023-09-13,33571,1282,22,medium
acc02457,user_02457,2023-09-28,30641,895,159,low
acc02458,user_02458,2022-10-01,32606,659,144,low
acc02459,user_02459,2024-12-07,11768,914,147,low
acc02460,user_02460,2023-03-13,4973,745,5,high
acc02461,user_02461,2022-08-23,32883,1060,5,high
acc02462,user_02462,2024-10-13,18115,1907,61,medium
acc02463,user_02463,2024-09-02,4675,747,2,high
acc02464,user_02464,2024-06-10,21873,412,9,high
acc02465,user_02465,2024-04-20,19838,1536,41,medium
acc02466,user_02466,2024-03-26,12493,1455,74,medium
acc02467,user_02467,2022-08-10,49308,1476,28,medium
acc02468,user_02468,2022-06-12,17113,27,54,medium
acc02469,user_02469,2022-09-12,22716,1613,122,low
acc02470,user_02470,2022-09-13,38007,1561,153,low
acc02471,user_02471,2023-09-06,42866,1059,20,medium
acc02472,user_02472,2024-05-13,14871,1491,7,high
acc02473,user_02473,2023-09-04,15317,1066,33,medium
acc02474,user_02474,2023-06-16,49651,969,70,medium
acc02475,user_02475,2023-09-17,22325,1631,72,medium
acc02476,user_02476,2022-08-19,12310,888,6,high
acc02477,user_02477,2024-06-01,28749,931,46,medium
acc02478,user_02478,2023-12-15,9106,1192,21,medium
acc02479,user_02479,2022-05-12,48352,29,5,high
acc02480,user_02480,2024-01-20,14777,868,140,low
acc02481,user_02481,2022-11-12,45253,1111,153,low
acc02482,user_02482,2023-05-11,1523,1172,133,low
acc02483,user_02483,2024-07-28,21643,1173,3,high
acc02484,user_02484,2023-04-25,39835,1185,71,medium
acc02485,user_02485,2024-06-06,25600,140,147,low
acc02486,user_02486,2024-06-23,31115,232,44,medium
acc02487,user_02487,2022-04-22,29591,1318,195,low
acc02488,user_02488,2024-07-10,6836,1392,73,low
acc02489,user_02489,2024-11-30,45155,1245,31,medium
acc02490,user_02490,2024-06-24,13041,152,56,low
acc02491,user_02491,2024-06-05,15272,606,122,low
acc02492,user_02492,2024-10-22,29796,127,53,medium
acc02493,user_02493,2024-12-21,11260,679,182,low
acc02494,user_02494,2024-07-25,7257,274,150,low
acc02495,user_02495,2023-08-31,48702,150,46,medium
acc02496,user_02496,2024-08-21,13479,644,102,low
acc02497,user_02497,2024-07-23,39564,1187,171,low
acc02498,user_02498,2024-06-08,32930,1477,200,low
acc02499,user_02499,2024-03-25,13218,25,49,medium
acc02500,user_02500,2024-10-28,26164,1248,8,high
acc02501,user_02501,2024-01-31,37304,1810,9,high
acc02502,user_02502,2023-09-16,37757,90,167,low
acc02503,user_02503,2024-03-13,42355,1814,25,medium
acc02504,user_02504,2023-01-15,46638,1632,138,low
acc02505,user_02505,2023-04-15,11477,860,150,low
acc02506,user_02506,2022-06-25,40483,1511,3,high
acc02507,user_02507,2023-12-05,43193,385,167,low
acc02508,user_02508,2024-09-26,25791,1440,56,medium
acc02509,user_02509,2022-07-10,10350,570,4,high
acc02510,user_02510,2024-03-09,43690,1886,54,medium
acc02511,user_02511,2022-06-16,32341,852,4,high
acc02512,user_02512,2023-12-21,5015,1557,27,medium
acc02513,user_02513,2022-11-09,21365,849,9,high
acc02514,user_02514,2024-04-18,13590,1046,92,low
acc02515,user_02515,2024-12-05,4796,1318,8,high
acc02516,user_02516,2022-11-26,30271,790,63,medium
acc02517,user_02517,2022-08-09,12740,822,152,low
acc02518,user_02518,2024-04-20,7515,1462,1,high
acc02519,user_02519,2023-02-15,49065,960,6,high
acc02520,user_02520,2024-10-24,5409,1133,168,low
acc02521,user_02521,2023-01-02,28686,297,35,medium
acc02522,user_02522,2022-08-24,10575,359,121,low
acc02523,user_02523,2024-09-21,11615,612,10,high
acc02524,user_02524,2022-12-04,25614,354,9,high
acc02525,user_02525,2023-02-08,17907,324,1,high
acc02526,user_02526,2024-07-03,14199,1473,141,low
acc02527,user_02527,2024-05-25,28970,1436,9,high
acc02528,user_02528,2023-03-17,43420,1477,9,high
acc02529,user_02529,2024-09-18,25599,1423,77,medium
acc02530,user_02530,2024-11-09,39203,19,163,low
acc02531,user_02531,2022-11-08,13221,1912,7,high
acc02532,user_02532,2022-06-16,15632,419,6,high
acc02533,user_02533,2023-10-28,1831,39,1,high
acc02534,user_02534,2023-02-05,43840,139,99,low
acc02535,user_02535,2022-10-08,43523,353,2,high
acc02536,user_02536,2024-11-17,27242,1059,30,medium
acc02537,user_02537,2024-02-06,36834,1293,6,high
acc02538,user_02538,2024-06-03,35501,819,10,high
acc02539,user_02539,2024-05-09,14010,226,80,low
acc02540,user_02540,2024-07-08,982,833,132,low
acc02541,user_02541,2024-12-20,25505,445,40,medium
acc02542,user_02542,2024-10-26,43120,1679,106,low
acc02543,user_02543,2024-11-18,4412,1823,144,low
acc02544,user_02544,2024-02-28,39247,1033,7,high
acc02545,user_02545,2022-10-14,37303,361,9,high
acc02546,user_02546,2023-04-28,21256,1302,74,low
acc02547,user_02547,2023-02-07,45463,282,44,medium
acc02548,user_02548,2023-03-23,49919,1820,94,low
acc02549,user_02549,2022-08-14,43671,997,40,medium
acc02550,user_02550,2024-12-14,39880,1877,6,high
acc02551,user_02551,2023-12-07,33490,1321,48,medium
acc02552,user_02552,2023-08-05,38500,1453,34,medium
acc02553,user_02553,2024-12-11,40393,1564,4,high
acc02554,user_02554,2024-05-04,48359,887,5,high
acc02555,user_02555,2024-10-12,3927,291,10,high
acc02556,user_02556,2024-03-04,13239,320,177,low
acc02557,user_02557,2023-03-16,2484,497,102,low
acc02558,user_02558,2022-05-09,29080,1523,58,medium
acc02559,user_02559,2024-03-23,20810,1328,84,low
acc02560,user_02560,2022-10-14,27190,1337,9,high
acc02561,user_02561,2024-05-12,48029,688,56,low
acc02562,user_02562,2024-06-05,35344,120,112,low
acc02563,user_02563,2022-10-04,45046,1435,35,medium
acc02564,user_02564,2023-04-20,25001,1077,34,medium
acc02565,user_02565,2023-10-07,41273,22,96,low
acc02566,user_02566,2024-10-22,12613,116,8,high
acc02567,user_02567,2022-05-17,13383,267,29,medium
acc02568,user_02568,2023-05-06,35969,1712,3,high
acc02569,user_02569,2023-08-01,5122,882,4,high
acc02570,user_02570,2024-02-18,10758,1487,49,medium
acc02571,user_02571,2023-10-25,11562,1250,4,high
acc02572,user_02572,2024-03-15,37776,928,5,high
acc02573,user_02573,2024-03-29,31534,173,32,medium
acc02574,user_02574,2023-12-12,10994,974,151,low
acc02575,user_02575,2023-08-03,39937,1515,158,low
acc02576,user_02576,2022-09-15,31588,50,89,low
acc02577,user_02577,2022-08-11,5454,1564,159,low
acc02578,user_02578,2024-07-29,36231,1498,187,low
acc02579,user_02579,2023-12-09,30385,636,5,high
acc02580,user_02580,2023-12-14,36840,1251,122,low
acc02581,user_02581,2024-01-26,8955,1474,68,low
acc02582,user_02582,2024-07-27,12427,18,100,low
acc02583,user_02583,2022-12-16,47536,776,9,high
acc02584,user_02584,2022-05-30,27251,1935,153,low
acc02585,user_02585,2023-12-05,32083,640,145,low
acc02586,user_02586,2024-10-21,26790,1822,57,medium
acc02587,user_02587,2023-12-04,37067,342,2,high
acc02588,user_02588,2022-04-27,16728,1589,7,high
acc02589,user_02589,2023-07-30,46473,1010,42,medium
acc02590,user_02590,2023-12-21,45642,128,64,medium
acc02591,user_02591,2022-05-29,27789,1516,44,medium
acc02592,user_02592,2023-08-31,2261,1897,4,high
acc02593,user_02593,2023-01-18,43625,1331,57,low
acc02594,user_02594,2023-04-23,29849,1943,5,high
acc02595,user_02595,2024-04-16,16214,1243,29,medium
acc02596,user_02596,2023-02-23,10579,35,80,medium
acc02597,user_02597,2023-03-14,46636,1887,2,high
acc02598,user_02598,2023-01-09,38414,1855,151,low
acc02599,user_02599,2022-06-15,12374,1804,9,high
acc02600,user_02600,2022-09-05,27975,527,92,low
acc02601,user_02601,2023-08-08,34943,1358,39,medium
acc02602,user_02602,2024-02-21,48099,852,200,low
acc02603,user_02603,2024-10-02,7161,1312,75,medium
acc02604,user_02604,2022-10-08,22570,1677,69,medium
acc02605,user_02605,2022-11-27,13731,1914,5,high
acc02606,user_02606,2023-01-17,20191,23,45,medium
acc02607,user_02607,2024-12-31,6348,153,8,high
acc02608,user_02608,2023-07-14,27318,1350,46,medium
acc02609,user_02609,2024-07-11,11560,777,160,low
acc02610,user_02610,2024-06-13,31881,382,3,high
acc02611,user_02611,2024-09-11,29534,1171,80,medium
acc02612,user_02612,2024-06-10,3865,1545,3,high
acc02613,user_02613,2024-04-11,26790,912,4,high
acc02614,user_02614,2023-04-03,7156,1788,78,medium
acc02615,user_02615,2024-10-12,19210,185,30,medium
acc02616,user_02616,2024-03-24,4211,710,81,low
acc02617,user_02617,2024-05-06,31319,1003,10,high
acc02618,user_02618,2024-09-20,623,135,68,medium
acc02619,user_02619,2023-02-20,38171,1626,51,low
acc02620,user_02620,2024-05-30,34231,1631,2,high
acc02621,user_02621,2023-04-25,34083,1980,7,high
acc02622,user_02622,2023-09-05,49604,700,174,low
acc02623,user_02623,2024-01-23,24299,1406,47,medium
acc02624,user_02624,2022-09-18,15702,1937,130,low
acc02625,user_02625,2023-12-11,40029,127,152,low
acc02626,user_02626,2022-09-29,6565,16,134,low
acc02627,user_02627,2022-12-21,9100,62,152,low
acc02628,user_02628,2022-07-27,34775,582,27,medium
acc02629,user_02629,2022-09-20,16288,764,68,medium
acc02630,user_02630,2023-07-24,27074,1362,171,low
acc02631,user_02631,2023-03-20,21114,44,1,high
acc02632,user_02632,2022-07-22,2998,1995,43,medium
acc02633,user_02633,2023-02-07,29118,488,40,medium
acc02634,user_02634,2023-11-19,48444,1264,51,medium
acc02635,user_02635,2023-10-21,31203,1358,6,high
acc02636,user_02636,2024-09-21,48121,798,77,medium
acc02637,user_02637,2023-01-03,9382,1791,99,low
acc02638,user_02638,2023-05-27,46967,1043,76,medium
acc02639,user_02639,2023-08-11,5707,627,3,high
acc02640,user_02640,2022-07-21,30592,354,55,medium
acc02641,user_02641,2023-08-27,43426,1117,79,low
acc02642,user_02642,2024-05-30,11169,1552,4,high
acc02643,user_02643,2024-10-02,6912,900,64,medium
acc02644,user_02644,2024-07-21,21397,1858,21,medium
acc02645,user_02645,2024-05-21,47131,537,121,low
acc02646,user_02646,2022-05-03,43948,262,50,medium
acc02647,user_02647,2022-06-02,35031,1307,28,medium
acc02648,user_02648,2024-10-01,45336,691,51,medium
acc02649,user_02649,2022-11-09,39366,142,10,high
acc02650,user_02650,2023-12-12,47018,1531,41,medium
acc02651,user_02651,2023-12-08,42855,1325,66,medium
acc02652,user_02652,2023-10-12,15293,467,74,medium
acc02653,user_02653,2024-03-10,5746,238,79,low
acc02654,user_02654,2022-12-05,38810,1929,6,high
acc02655,user_02655,2023-05-26,24100,270,2,high
acc02656,user_02656,2023-05-22,48294,13,147,low
acc02657,user_02657,2023-05-08,35101,398,65,low
acc02658,user_02658,2024-02-09,23922,1643,158,low
acc02659,user_02659,2022-10-09,8277,1074,79,medium
acc02660,user_02660,2023-05-08,14558,228,58,medium
acc02661,user_02661,2023-06-30,30186,657,52,low
acc02662,user_02662,2022-08-28,14346,1033,5,high
acc02663,user_02663,2024-08-04,39417,590,49,medium
acc02664,user_02664,2023-04-29,20980,642,1,high
acc02665,user_02665,2024-08-28,17920,1746,64,medium
acc02666,user_02666,2023-08-31,41358,1707,56,medium
acc02667,user_02667,2024-03-09,46146,1989,8,high
acc02668,user_02668,2022-09-25,21832,322,65,low
acc02669,user_02669,2022-08-17,48015,1923,33,medium
acc02670,user_02670,2022-06-01,11732,1764,1,high
acc02671,user_02671,2024-03-01,43204,1878,150,low
acc02672,user_02672,2023-06-20,25708,701,1,high
acc02673,user_02673,2024-01-11,49657,811,171,low
acc02674,user_02674,2023-07-11,47628,589,68,low
acc02675,user_02675,2023-01-15,35914,816,99,low
acc02676,user_02676,2024-02-05,49300,1630,3,high
acc02677,user_02677,2022-09-30,3547,1750,75,medium
acc02678,user_02678,2023-09-21,42902,345,39,medium
acc02679,user_02679,2023-10-07,45610,998,28,medium
acc02680,user_02680,2024-06-01,14295,1657,87,low
acc02681,user_02681,2022-12-11,42679,28,32,medium
acc02682,user_02682,2024-09-19,44454,1618,197,low
acc02683,user_02683,2022-05-04,27991,1401,7,high
acc02684,user_02684,2024-09-25,23303,980,1,high
acc02685,user_02685,2024-09-03,33779,1341,1,high
acc02686,user_02686,2022-04-14,9736,1294,161,low
acc02687,user_02687,2024-04-26,2227,253,45,medium
acc02688,user_02688,2023-08-20,19837,1418,7,high
acc02689,user_02689,2023-03-05,48837,778,31,medium
acc02690,user_02690,2023-02-15,43156,193,70,medium
acc02691,user_02691,2024-03-26,41440,1347,147,low
acc02692,user_02692,2024-12-21,7864,248,144,low
acc02693,user_02693,2023-08-20,42035,1379,2,high
acc02694,user_02694,2024-12-09,38459,1183,34,medium
acc02695,user_02695,2024-03-27,45464,1536,50,medium
acc02696,user_02696,2024-06-30,25163,1001,10,high
acc02697,user_02697,2023-10-15,19553,1180,64,medium
acc02698,user_02698,2024-02-03,4161,1471,2,high
acc02699,user_02699,2023-11-13,45923,50,31,medium
acc02700,user_02700,2022-09-17,35154,1614,192,low
acc02701,user_02701,2024-10-28,34006,1724,51,medium
acc02702,user_02702,2023-01-02,42709,264,54,medium
acc02703,user_02703,2024-06-30,39262,1433,2,high
acc02704,user_02704,2023-06-13,29309,1649,1,high
acc02705,user_02705,2024-11-22,8442,1187,81,low
acc02706,user_02706,2024-10-04,36863,535,3,high
acc02707,user_02707,2024-08-27,33170,621,2,high
acc02708,user_02708,2024-07-10,27725,1945,189,low
acc02709,user_02709,2024-04-22,19700,104,20,medium
acc02710,user_02710,2022-10-23,19228,1359,77,medium
acc02711,user_02711,2024-08-11,37818,1014,48,medium
acc02712,user_02712,2023-07-16,23076,1251,40,medium
acc02713,user_02713,2024-06-01,45084,212,52,medium
acc02714,user_02714,2024-11-17,15538,85,72,medium
acc02715,user_02715,2024-03-01,14104,1970,3,high
acc02716,user_02716,2023-06-16,14158,1221,10,high
acc02717,user_02717,2024-08-23,47782,1284,121,low
acc02718,user_02718,2023-06-18,16709,543,69,low
acc02719,user_02719,2023-11-19,29888,180,91,low
acc02720,user_02720,2022-05-15,45515,303,158,low
acc02721,user_02721,2024-10-21,41259,1510,33,medium
acc02722,user_02722,2023-01-01,24388,1164,99,low
acc02723,user_02723,2022-09-14,33516,1248,61,medium
acc02724,user_02724,2022-09-13,10059,657,7,high
acc02725,user_02725,2024-12-06,39558,516,147,low
acc02726,user_02726,2024-08-27,34830,235,5,high
acc02727,user_02727,2023-11-12,4322,684,55,medium
acc02728,user_02728,2023-12-27,21857,1603,25,medium
acc02729,user_02729,2022-07-27,14795,570,87,low
acc02730,user_02730,2023-12-12,14563,785,2,high
acc02731,user_02731,2024-07-06,34503,1501,2,high
acc02732,user_02732,2022-09-13,32087,205,200,low
acc02733,user_02733,2023-01-15,37496,1782,42,medium
acc02734,user_02734,2024-03-30,39810,212,191,low
acc02735,user_02735,2024-02-11,49274,807,3,high
acc02736,user_02736,2022-09-29,48581,1398,6,high
acc02737,user_02737,2023-05-04,26388,986,55,medium
acc02738,user_02738,2024-04-11,622,1416,28,medium
acc02739,user_02739,2024-07-26,43094,268,65,medium
acc02740,user_02740,2023-05-31,48196,557,7,high
acc02741,user_02741,2023-01-08,16325,1398,6,high
acc02742,user_02742,2023-01-09,30001,384,46,medium
acc02743,user_02743,2022-10-07,30714,1038,140,low
acc02744,user_02744,2022-05-02,28034,1076,120,low
acc02745,user_02745,2022-06-01,14992,635,76,medium
acc02746,user_02746,2024-10-04,20031,842,74,medium
acc02747,user_02747,2023-03-24,5208,167,73,low
acc02748,user_02748,2022-05-10,6136,348,35,medium
acc02749,user_02749,2024-10-07,48720,595,23,medium
acc02750,user_02750,2023-08-16,700,1980,79,medium
acc02751,user_02751,2022-05-23,47893,289,180,low
acc02752,user_02752,2023-07-24,44900,1396,177,low
acc02753,user_02753,2024-08-27,26572,38,64,medium
acc02754,user_02754,2022-06-14,48884,24,32,medium
acc02755,user_02755,2023-01-13,35017,1545,47,medium
acc02756,user_02756,2022-12-07,43330,1957,112,low
acc02757,user_02757,2023-04-19,2775,1253,63,medium
acc02758,user_02758,2023-02-11,34309,1860,93,low
acc02759,user_02759,2024-10-17,24055,1729,3,high
acc02760,user_02760,2024-01-06,3336,875,9,high
acc02761,user_02761,2024-07-11,24463,1996,147,low
acc02762,user_02762,2022-06-11,44503,521,6,high
acc02763,user_02763,2022-11-09,7724,604,74,medium
acc02764,user_02764,2024-03-07,17350,446,173,low
acc02765,user_02765,2023-11-25,14251,1900,10,high
acc02766,user_02766,2022-09-09,2321,1925,181,low
acc02767,user_02767,2024-11-04,23314,22,174,low
acc02768,user_02768,2024-01-31,19552,734,49,medium
acc02769,user_02769,2024-01-09,47345,391,1,high
acc02770,user_02770,2024-12-23,6641,892,140,low
acc02771,user_02771,2024-10-07,34674,1063,100,low
acc02772,user_02772,2024-08-28,31943,24,7,high
acc02773,user_02773,2024-05-15,30847,819,5,high
acc02774,user_02774,2023-12-25,28071,1837,126,low
acc02775,user_02775,2022-09-23,17660,232,9,high
acc02776,user_02776,2024-07-20,9166,734,162,low
acc02777,user_02777,2024-12-27,23542,1819,47,medium
acc02778,user_02778,2024-09-10,12423,593,32,medium
acc02779,user_02779,2023-11-24,27594,1533,3,high
acc02780,user_02780,2024-07-21,43660,417,58,low
acc02781,user_02781,2024-09-02,27596,1011,118,low
acc02782,user_02782,2022-10-05,44678,1472,51,medium
acc02783,user_02783,2022-11-24,26206,1037,6,high
acc02784,user_02784,2022-12-04,25483,279,79,medium
acc02785,user_02785,2022-10-13,1386,268,2,high
acc02786,user_02786,2023-08-08,894,1581,6,high
acc02787,user_02787,2024-11-09,44453,1709,35,medium
acc02788,user_02788,2022-04-08,39130,1520,159,low
acc02789,user_02789,2023-08-29,18970,587,7,high
acc02790,user_02790,2022-11-14,28111,517,71,low
acc02791,user_02791,2022-12-17,33504,392,29,medium
acc02792,user_02792,2022-11-08,7537,1779,5,high
acc02793,user_02793,2023-02-19,28125,416,113,low
acc02794,user_02794,2023-01-15,47871,1038,76,low
acc02795,user_02795,2024-06-22,38744,1298,31,medium
acc02796,user_02796,2024-05-12,7894,280,29,medium
acc02797,user_02797,2024-03-27,12594,1912,59,low
acc02798,user_02798,2024-12-14,40400,418,7,high
acc02799,user_02799,2023-12-09,26692,1085,1,high
acc02800,user_02800,2024-05-19,22031,882,109,low
acc02801,user_02801,2023-07-29,27988,1328,65,low
acc02802,user_02802,2024-09-11,17645,754,5,high
acc02803,user_02803,2023-01-04,27398,515,139,low
acc02804,user_02804,2024-06-29,2679,11,62,low
acc02805,user_02805,2024-05-29,18698,976,6,high
acc02806,user_02806,2023-10-18,12113,526,75,low
acc02807,user_02807,2024-01-25,19946,238,143,low
acc02808,user_02808,2023-02-02,36160,1587,1,high
acc02809,user_02809,2023-12-29,48581,1668,6,high
acc02810,user_02810,2023-07-10,39630,771,200,low
acc02811,user_02811,2024-05-31,38294,796,5,high
acc02812,user_02812,2024-08-21,41258,1530,2,high
acc02813,user_02813,2024-11-20,38440,1993,27,medium
acc02814,user_02814,2024-06-20,12643,1453,72,medium
acc02815,user_02815,2024-10-17,35820,1277,75,low
acc02816,user_02816,2022-12-21,31077,1568,127,low
acc02817,user_02817,2022-12-25,10071,99,9,high
acc02818,user_02818,2023-10-31,36077,1467,4,high
acc02819,user_02819,2022-04-09,22763,1842,193,low
acc02820,user_02820,2023-03-29,47010,250,164,low
acc02821,user_02821,2023-08-26,27459,1082,67,low
acc02822,user_02822,2024-12-10,10940,1237,70,medium
acc02823,user_02823,2024-03-11,2978,1967,83,low
acc02824,user_02824,2022-10-11,45469,399,23,medium
acc02825,user_02825,2023-11-21,32442,1412,72,medium
acc02826,user_02826,2023-07-26,4914,348,75,medium
acc02827,user_02827,2023-12-05,36863,1606,180,low
acc02828,user_02828,2023-04-21,17792,433,152,low
acc02829,user_02829,2024-07-22,37479,456,1,high
acc02830,user_02830,2024-12-23,33606,942,64,medium
acc02831,user_02831,2022-12-26,34411,540,65,medium
acc02832,user_02832,2024-03-04,46416,559,106,low
acc02833,user_02833,2024-07-10,14675,103,27,medium
acc02834,user_02834,2024-03-09,2561,1319,35,medium
acc02835,user_02835,2022-05-28,8714,563,5,high
acc02836,user_02836,2022-09-11,13760,1104,4,high
acc02837,user_02837,2023-03-09,22771,1305,1,high
acc02838,user_02838,2024-02-04,5455,1948,43,medium
acc02839,user_02839,2023-06-19,17304,1488,76,medium
acc02840,user_02840,2022-06-27,40074,613,7,high
acc02841,user_02841,2023-04-02,682,1697,64,low
acc02842,user_02842,2022-12-15,18329,371,106,low
acc02843,user_02843,2023-07-01,43077,1787,54,low
acc02844,user_02844,2022-12-24,48874,1419,26,medium
acc02845,user_02845,2022-07-26,41040,1309,115,low
acc02846,user_02846,2024-06-04,28979,461,55,medium
acc02847,user_02847,2024-06-07,38119,1299,118,low
acc02848,user_02848,2023-10-03,15186,1504,89,low
acc02849,user_02849,2023-12-21,9721,1857,47,medium
acc02850,user_02850,2023-08-13,11895,950,73,low
acc02851,user_02851,2024-06-22,37333,1014,3,high
acc02852,user_02852,2023-03-10,18484,53,31,medium
acc02853,user_02853,2022-07-10,11647,1684,91,low
acc02854,user_02854,2024-10-22,9405,157,98,low
acc02855,user_02855,2023-09-24,42278,1997,112,low
acc02856,user_02856,2022-12-22,34522,291,75,low
acc02857,user_02857,2022-09-27,772,1245,68,medium
acc02858,user_02858,2023-12-05,1357,235,7,high
acc02859,user_02859,2024-08-19,16275,1587,1,high
acc02860,user_02860,2024-08-08,41116,1238,5,high
acc02861,user_02861,2022-04-27,6969,1120,1,high
acc02862,user_02862,2024-01-21,46363,184,72,medium
acc02863,user_02863,2023-08-29,49785,1162,3,high
acc02864,user_02864,2024-02-22,21741,990,91,low
acc02865,user_02865,2024-11-05,35620,1427,4,high
acc02866,user_02866,2024-08-28,1389,1699,189,low
acc02867,user_02867,2023-06-24,19447,220,2,high
acc02868,user_02868,2022-08-29,27216,300,76,medium
acc02869,user_02869,2024-12-08,14855,884,4,high
acc02870,user_02870,2024-01-06,42949,597,87,low
acc02871,user_02871,2023-01-29,46848,1695,7,high
acc02872,user_02872,2024-07-12,7217,469,8,high
acc02873,user_02873,2024-01-02,4999,1270,5,high
acc02874,user_02874,2023-12-29,5557,1844,80,low
acc02875,user_02875,2024-07-31,11669,887,10,high
acc02876,user_02876,2023-04-28,11885,1401,41,medium
acc02877,user_02877,2022-07-02,43730,1417,88,low
acc02878,user_02878,2024-01-11,6810,565,123,low
acc02879,user_02879,2022-05-22,17393,1670,144,low
acc02880,user_02880,2024-10-15,142,1774,71,medium
acc02881,user_02881,2024-02-09,9684,809,3,high
acc02882,user_02882,2022-09-20,4411,241,172,low
acc02883,user_02883,2022-04-25,47625,580,47,medium
acc02884,user_02884,2024-02-06,8358,382,2,high
acc02885,user_02885,2024-02-10,32388,878,140,low
acc02886,user_02886,2023-04-26,41720,692,155,low
acc02887,user_02887,2023-12-06,27437,1135,4,high
acc02888,user_02888,2023-07-05,32283,1100,187,low
acc02889,user_02889,2024-05-11,25206,181,72,medium
acc02890,user_02890,2023-10-28,34533,1193,65,medium
acc02891,user_02891,2022-11-27,14374,1449,71,medium
acc02892,user_02892,2023-12-28,187,426,4,high
acc02893,user_02893,2023-06-10,31059,1971,6,high
acc02894,user_02894,2024-11-01,22894,749,2,high
acc02895,user_02895,2023-09-18,9446,1720,5,high
acc02896,user_02896,2022-06-12,27595,506,79,medium
acc02897,user_02897,2024-11-05,48955,292,4,high
acc02898,user_02898,2023-12-12,48043,63,3,high
acc02899,user_02899,2023-12-18,3544,1446,47,medium
acc02900,user_02900,2024-10-18,31249,1725,10,high
acc02901,user_02901,2024-07-24,1978,310,75,medium
